Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
Dialogos Modo Historia,,,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,NodeColor,Display Name
Number,Special,Special,Special,Special,Text,Files,Text,Boolean,Text,Text
1,,[],,[],André,[],Player principal,True,Blue,
2,,[],,[],Mãe,[],Mãe do player,False,#d10699ff,
3,,[],,[],Tutorial,[],Tutorial Inicial,False,Gray,
4,,[],,[],Pai,[],Pai do  Player,False,#19b90dff,
7,,[],,[],Paulo,[],O primeiro vizinho do player,False,#dad500ff,Paulo
8,,[],,[],Atendente do hospital,[],,False,#b66dfaff,Atendente do hospital
9,,[],,[],Agente de zoonoses,[],,False,#f77d7dff,Agente de zoonoses
10,,[],,[],Charlinho,[],Menino que toma a picada,False,{{omit}},{{omit}}
11,,[],,[],Pai do Charlinho,[],Pai do menino que toma a picada,False,#e9982fff,Pai do Charlinho
12,,[],,[],Pai (Player),[],Quando o jogador assume o controle do pai,True,{{omit}},Pai
13,,[],,[],André (NPC),[],Quando o André se torna um personagem não jogável.,False,{{omit}},André
Items
ID,Name,Pictures,Description,Success Description,Failure Description,State,Is Item,Display Name,Trackable,Track,Entry Count,Entry 2 State,Entry 2,Entry 1,Entry 1 State,Quest2_2.QtdPilhasEntulho,Entry 3 State,Entry 3,Entry 4 State,Entry 4
Number,Text,Files,Text,Text,Text,Text,Boolean,Text,Boolean,Boolean,Number,Text,Text,Text,Text,Number,Text,Text,Text,Text
1,Quest1,[],Mamãe pediu para que eu guardasse todos os meus brinquedos na prateleira,Eu guardei todos os brinquedos na prateleira,Ainda não consegui guardar todos os brinquedos na prateleira,unassigned,False,Guarde os Brinquedos,True,True,2,unassigned,[var=Quest1.TotalToysOnShelf]/[var=Quest1.TotalSlots] Brinquedos Guardados,Suba até seu quarto,active,{{omit}},{{omit}},{{omit}},{{omit}},{{omit}}
4,Quest2,[],"Falar com o vizinho, falar com o pai, assume o controle do pai e então limpa o quintal",,,unassigned,False,Prevenir Escorpiões,True,True,3,unassigned,Peça ajuda do seu pai para limpar o quintal.,"Fale com Paulo, o seu vizinho da frente.",active,0,unassigned,[var=Quest2_2.QtdPilhasEntulhoLimpas]/ [var=Quest2_2.QtdPilhasEntulho] Limpas,{{omit}},{{omit}}
5,Introducao,[],Apenas a animação da introdução,,,unassigned,False,{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}},{{omit}}
6,Quest3,[],Acontece a Picada,,,unassigned,False,O que fazer em caso de picada?,True,True,4,unassigned,Vá até o hospital mais próximo!,Convide o Charlinho para brincar.,unassigned,{{omit}},unassigned,Fale com a atendente.,unassigned,Comunique a Zoonozes
Locations
ID
Number
Variables
ID,Name,Initial Value,Description,InitialValueType
Number,Text,Boolean,Text,Text
10,Quest1.BrinquedosGuardados,False,,Boolean
1,Quest1.TotalToysOnShelf,0,Quantidades de brinquedos guardadas pelo jogador,Number
2,Quest1.TotalSlots,3,Quantidades de brinquedos que devem ser guardadas,Number
3,Tutorial.IndicadorPorta,False,Habilita/Desabilita o indicador de posicao,Boolean
7,Quest2_2.QtdPilhasEntulho,6,Quantidade de pilhas de entulho a serem limpas,Number
8,Quest2_2.QtdPilhasEntulhoLimpas,5,Quantidade de pilha de entulho limpa pelo jogador,Number
15,Quest3_1.StartTimer,False,Start timer counter,Boolean
12,Quest3_1.FailedMission,False,Choose this option and you'll fail on the mission,Boolean
13,Quest3_1.SuccessMission,True,This option make possible the mission been successfull,Boolean
16,Apples.EarnApples,20,Right answer,Number
17,Apples.LoseApples,-10,Wrong answer,Number
19,TRILHA.FALAR_COM_VIZINHO1,False,trilha que induz o jogador a falar com o vizinho1,Boolean
Conversations
ID,Title,Description,Actor,Conversant,Overrides
Number,Text,Text,Actor,Actor,JSON
1,Quest1: Guardar Brinquedos,,1,2,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
2,Tutorial,Ensina o Jogador sobre os comandos básicos do jogo,1,2,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
3,CENA1: Encontro com Escorpião,,1,4,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
4,CENA2: Vizinho Alerta Sobre Cuidados com Escorpiões,,1,7,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
5,Quest2: Limpar lixo do quintal,,1,4,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
6,Quest3: Acontece a picada,,1,11,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
7,CENA3: Conversa com atendente do hospital,,1,8,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
8,CENA4: Responder questões agente de zoonoses,,1,9,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
9,Quest2 - Pai fala com André,,4,1,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
10,BARK_ENTULHO,,1,11,"{""useOverrides"":false,""overrideSubtitleSettings"":false,""showNPCSubtitlesDuringLine"":true,""showNPCSubtitlesWithResponses"":true,""showPCSubtitlesDuringLine"":false,""skipPCSubtitleAfterResponseMenu"":false,""subtitleCharsPerSecond"":30.0,""minSubtitleSeconds"":2.0,""continueButton"":0,""overrideSequenceSettings"":false,""defaultSequence"":"""",""defaultPlayerSequence"":"""",""defaultResponseMenuSequence"":"""",""overrideInputSettings"":false,""alwaysForceResponseMenu"":true,""includeInvalidEntries"":false,""responseTimeout"":0.0,""emTagForOldResponses"":0,""emTagForInvalidResponses"":0,""cancelSubtitle"":{""key"":27,""buttonName"":""""},""cancelConversation"":{""key"":27,""buttonName"":""""}}"
DialogueEntries
entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Description,Response Menu Sequence,EventGuid,canvasRect
Paulo_4_5,4,5,7,1,,,"Ah, eles adoram viver perto da gente por causa das baratas! Onde tem barata, tem escorpião caçando elas. Por isso eles se escondem no meio de pedra, entulho de obra, e saem até pelos ralos! Mas, espera aí... Você disse que achou um?",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,80;470
André_4_6,4,6,1,7,,,"Foi! Tava lá no meu quarto agorinha... [auto]",False,Block,Normal,,,"AudioWait(entrytag);\nAnimatorTrigger(conversar, , pararDeFalar);\nrequired AnimatorTrigger(pararDeFalar, , conversar)@{{end}};",,,,80;554
Paulo_4_7,4,7,7,1,,,"Rapaz, será que vocês não têm um 'criadouro' de escorpião escondido aí no quintal?",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,80;638
André_4_8,4,8,1,7,,,Criadouro de escorpião? Como assim?,False,Block,Normal,,,"AudioWait(entrytag);\nAnimatorTrigger(conversar, , pararDeFalar);\nrequired AnimatorTrigger(pararDeFalar, , conversar)@{{end}};",,,,80;722
André_4_9,4,9,1,7,,,"Se eu achar de onde eles estão saindo, peço pro meu pai jogar bastante veneno neles!",False,Block,Normal,,,"AudioWait(entrytag);\nAnimatorTrigger(conversar, , pararDeFalar);\nrequired AnimatorTrigger(pararDeFalar, , conversar)@{{end}};",,,,80;890
André_4_10,4,10,1,7,,,E como a gente faz pra espantar esses bichos daqui?,False,Block,Normal,,,"AudioWait(entrytag);\nAnimatorTrigger(conversar, , pararDeFalar);\nrequired AnimatorTrigger(pararDeFalar, , conversar)@{{end}};",,,,288;1058
Paulo_4_11,4,11,7,1,,,"Um cantinho escuro onde eles se juntam pra ter filhotes! Qualquer canto do quintal com lixo, resto de tijolo, caixas velhas ou madeira amontoada vira um palácio pra eles.",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,80;806
Paulo_4_12,4,12,7,1,,,"Nada disso! Veneno de inseto não funciona em escorpião. A única coisa que o veneno faz é deixar eles irritados. Aí eles saem correndo pelo quintal e a chance de picar alguém aumenta!",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,80;974
Paulo_4_13,4,13,7,1,,,"O segredo é deixar o quintal sempre limpinho, sem entulho! Sabe o que ajuda? Sapo e lagartixa, que comem os escorpiões! E nunca use veneno, porque o veneno não mata escorpião, só faz eles se espalharem pela casa e causar acidentes.",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,288;1142
André_4_14,4,14,1,7,,,"Legal, seu Paulo! Vou avisar meu pai agora mesmo pra gente dar um jeito no quintal. [f]",False,Block,Normal,,"ShowAlert(""Novo Objetivo: Fale com o seu Pai!"");\nSetQuestEntryState(""Quest2"", 2, ""active"");","AudioWait(entrytag);\nAnimatorTrigger(conversar, , pararDeFalar);\nrequired AnimatorTrigger(pararDeFalar, , conversar)@{{end}};",,,,288;1226
Paulo_4_15,4,15,7,1,,,"Muito bem! Mas escuta aqui: nada de você tentar limpar sozinho. Mexer em entulho onde pode ter escorpião é trabalho só para os adultos! Deixe que o seu pai cuide disso, combinado?",False,Block,Normal,,"ShowAlert(""Novo Objetivo: Limpe o Quintal!"");\nSetQuestEntryState(""Quest2"", 2, ""active"");\nAllowMovement(true);\n",AudioWait(entrytag);\nAnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,,,288;1310
Paulo_4_16,4,16,7,1,,,"E aí, já foi falar com o seu pai pra ajudar a limpar esse quintal?\n",False,Block,Normal,"CurrentQuestEntryState(""Quest2"", 2) == ""active""",,AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},312;120
André_4_17,4,17,1,7,,,,False,Block,Normal,,,,,{{omit}},{{omit}},288;218
André_5_0,5,0,1,4,START,,,False,Block,Normal,,"SetQuestEntryState(""Quest2"", 2, ""success"");\nAllowMovement(false);",None(),,,,184;50
André_5_1,5,1,1,4,,,"Pai, temos que limpar o quintal pra evitar escorpiões",False,Block,Normal,,,AudioWait(entrytag);\nAnimatorPlay(Falando);\nrequired AnimatorPlay(Parado)@{{end}}; ,,,,144;192
Pai_5_2,5,2,4,1,,,"Sim, você tem razão. Agora fique de olho, mas fique longe para evitar que algum escorpião possa chegar perto de você e te pique.",False,Block,Normal,,"SetQuestEntryState(""Quest2"", 3, ""active"");\nAlterarPersonagem(""Pai"");\nAllowMovement(true);\nShowAlert(""Limpe a sujeira do quintal!"");","AudioWait(entrytag);\nAnimatorPlay(Talking);\nrequired CinemachinePriority(VCamEntulho, 999, cut);\nrequired FlipPosition(Pai do André);\nrequired AnimatorPlay(Idle, , 1)@{{end}};\nrequired CinemachinePriority(VCamEntulho, 0, cut)@{{end}};\n\nrequired SetActive(AndreClone, true)@{{end}};\nMoveTo(soccer-ball, Pai do André )@{{end}};",,,,456;192
André_5_3,5,3,1,4,,,André: Vou procurar!,False,Block,Normal,,"SetQuestState(""Quest2.1"", ""active"")",,,,,92.20679;354.4891
André_5_4,5,4,1,4,,,Estão aqui na minha mochila,False,Block,Normal,"(Variable[""Quest2_1.BotaColetada""] == true) and (Variable[""Quest2_1.LuvaColetada""] == true)","SetQuestState(""Quest2.1"", ""success"")",,,,,312;336
Pai_5_5,5,5,4,1,,,"Ótimo! Agora fique de olho, mas fique longe para evitar que algum escorpião possa chegar perto de você e te pique.",False,Block,Normal,,"SetQuestState(""Quest2.2"", ""active"")",,,,,301.4275;438.4891
André_6_0,6,0,1,11,START,,,False,Block,Normal,,,None(),,,,184;50
André_6_1,6,1,1,11,,,O escorpião picou o Charlinho! [auto],False,Block,Normal,,"Variable[""Quest3_1.StartTimer""] = true;\nAllowMovement(false);\nSetQuestEntryState(""Quest3"", 1, ""success"");\nSetQuestEntryState(""Quest3"", 2, ""active"");",AudioWait(entrytag),,{{omit}},{{omit}},168;120
Pai_do_Charlinho_6_2,6,2,11,1,,,Ai meu Deus! Mata esse bicho antes que pique de novo!,False,Block,Normal,,,AudioWait(entrytag);\n,,"Timeline(speed, TimelinePicadaController, 0);\nrequired Timeline(speed, TimelinePicadaController, 1)@Message(ClosedSubtitle)",{{omit}},192;192
André_6_3,6,3,1,11,,,Temos que matar o escorpião? Mas como?,False,Block,Normal,,,AudioWait(entrytag);,,{{omit}},{{omit}},184;302
André_6_4,6,4,1,11,,,"Se der, vamos capturar ele e levá-lo junto o mais rápido possível para uma unidade de saúde mais especializada.",False,Block,Normal,,,AudioWait(entrytag);,,{{omit}},{{omit}},184;470
Pai_do_Charlinho_6_5,6,5,11,1,,,Eu não sei,False,Block,Normal,,,AudioWait(entrytag),,"Timeline(speed, TimelinePicadaController, 0);\nrequired Timeline(speed, TimelinePicadaController, 1)@Message(ClosedSubtitle)",{{omit}},184;386
Pai_do_Charlinho_6_6,6,6,11,1,,,Mas e se não tiver uma unidade especializada aqui perto?,False,Block,Normal,,,AudioWait(entrytag);,,"Timeline(speed, TimelinePicadaController, 0);\nrequired Timeline(speed, TimelinePicadaController, 1)@Message(ClosedSubtitle)",{{omit}},184;554
André_6_7,6,7,1,11,,,"Temos que levar para uma unidade especializada, mesmo que longe.",False,Block,Normal,,"Variable[""Quest3_1.SuccessMission""] = true;",AudioWait(entrytag),,{{omit}},{{omit}},80;638
André_6_8,6,8,1,11,,,Se for muito longe temos que ir pra um pronto socorro ou hospital mais perto.,False,Block,Normal,,"Variable[""Quest3_1.SuccessMission""] = true;",AudioWait(entrytag),,{{omit}},{{omit}},360;648
Pai_do_Charlinho_6_10,6,10,11,1,,,"Certo, vamos!",False,Block,Normal,,,required AudioWait(entrytag);,,{{omit}},{{omit}},192;744
André_6_12,6,12,1,11,,,,False,Block,Normal,,"CarregarCena(""Labirinto"");\nAllowMovement(true)",required ShowAlert(Leve a ambulância até o hospital);\nrequired Delay(3)@{{end}};,,{{omit}},{{omit}},192;840
André_7_0,7,0,1,8,START,,,False,Block,Normal,,,None(),,{{omit}},{{omit}},80;50
Atendente_do_hospital_7_1,7,1,8,1,,,Parabéns! Você agiu rápido. Se não fosse por você o quadro poderia ser bem mais grave.,False,Block,Normal,,AllowMovement(false);,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},48;120
André_7_2,7,2,1,8,,,Obrigado! [auto],False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},80;218
Atendente_do_hospital_7_3,7,3,8,1,,,Toda vez que acontece a picada é importante avisar o setor de controle de vetores. No momento do atendimento o pai ou responsável deve sempre lembrar de avisar que aconteceu a picada,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},80;302
André_7_4,7,4,1,8,,,Certo,False,Block,Normal,,AllowMovement(true);,required AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},80;386
Atendente_do_hospital_7_5,7,5,8,1,,,,False,Block,Normal,,"SetQuestEntryState(""Quest3"", 3, ""success"");\nSetQuestEntryState(""Quest3"", 4, ""active"");\nShowAlert(""Notifique a Zoonozes!"")",,,{{omit}},{{omit}},80;470
André_8_0,8,0,1,9,START,,,False,Block,Normal,,,None(),,{{omit}},{{omit}},392;50
Agente_de_zoonoses_8_1,8,1,9,1,,,Boa tarde. Em que posso ajudar?,False,Block,Normal,,AllowMovement(false);,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},392;134
André_8_2,8,2,1,9,,,O que é um setor de controle de vetores?,False,Block,Normal,,,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},392;218
André_8_3,8,3,1,9,,,Aconteceu uma picada de escorpião.,False,Block,Normal,,,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},392;386
Agente_de_zoonoses_8_4,8,4,9,1,,,É um departamento que tem como papel fundamental impedir a propagação de doenças e de evitar acidentes causados por animais peçonhentos e venenosos.,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},392;302
Agente_de_zoonoses_8_5,8,5,9,1,,,Quem foi picado está bem? Já foi atendido? Está tudo certo?,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},392;470
André_8_6,8,6,1,9,,,"Sim, já foi atendido está bem.",False,Block,Normal,,,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},408;552
Agente_de_zoonoses_8_7,8,7,9,1,,,"Ótimo! É muito importante lembrar que não se deve mexer na picada ou aplicar qualquer coisa no local. No máximo limpar a picada com água e sabão e correr para o hospital. Se der tempo, capture o escorpião e leve junto no atendimento, caso contrário, corra direto para o atendimento mais próximo.",False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},392;638
André_8_8,8,8,1,9,,,"Sim, corri o quanto antes para o atendimento mais próximo.",False,Block,Normal,,,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},392;722
Agente_de_zoonoses_8_9,8,9,9,1,,,"Pelo visto você está sabendo muito bem sobre os escorpiões. Me responda, O escorpião ataca?",False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},392;806
André_8_10,8,10,1,9,,,Sim. Por isso é importante acabar com os escorpiões próximo de casa.,False,Block,Normal,,RemoverMacas(10);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},336;864
André_8_11,8,11,1,9,,,Não. Ele só ferroa pra se defender se alguém encostar nele,False,Block,Normal,,EntregarMacas(20);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},696;888
Agente_de_zoonoses_8_12,8,12,9,1,,,Na verdade não.,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);,,{{omit}},{{omit}},288;974
Agente_de_zoonoses_8_13,8,13,9,1,,,Exatamente,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);,,{{omit}},{{omit}},704;974
Agente_de_zoonoses_8_15,8,15,9,1,,,Só vai ferroar se pra se defender se alguém encostar nele seja intencionalmente ou sem querer.,False,Block,Normal,,,required AudioWait(entrytag);,,{{omit}},{{omit}},288;1058
Agente_de_zoonoses_8_16,8,16,9,1,,,"E se o escorpião picar, ele usa todo o veneno de uma vez em uma única picada?",False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},288;1142
André_8_17,8,17,1,9,,,Sim. No que ele pica já injeta todo o veneno de uma vez.,False,Block,Normal,,RemoverMacas(10);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},184;1226
André_8_18,8,18,1,9,,,Não. Ele nunca utiliza todo o veneno de uma vez e pode até usar o veneno numa segunda picada logo em seguida.,False,Block,Normal,,EntregarMacas(20);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},480;1200
Agente_de_zoonoses_8_19,8,19,9,1,,,Na verdade não.,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\n,,{{omit}},{{omit}},184;1310
Agente_de_zoonoses_8_20,8,20,9,1,,,Exatamente,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar);\n,,{{omit}},{{omit}},496;1310
Agente_de_zoonoses_8_21,8,21,9,1,,,"Além dele não usar todo veneno na primeira picada, podendo causar um segundo acidente, o escorpião também pode dar uma picada chamada de “picada seca”, ou seja, picar e não usar veneno.",False,Block,Normal,,,required AudioWait(entrytag);,,{{omit}},{{omit}},184;1394
Agente_de_zoonoses_8_22,8,22,9,1,,,E mais uma pra ver se você está esperto. Sabe me dizer um predador natural dos escorpiões?,False,Block,Normal,,,required AudioWait(entrytag);\nrequired AnimatorTrigger(Conversar)@{{end}};,,{{omit}},{{omit}},184;1478
André_8_23,8,23,1,9,,,A galinha. Já vi gente com galinha no quintal pra pegar os escorpiões.,False,Block,Normal,,RemoverMacas(10);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},288;1562
André_8_24,8,24,1,9,,,O Sapo. Já vi num vídeo na internet um sapo comendo uns bichinhos e acho que  come escorpião também.,False,Block,Normal,,EntregarMacas(20);,AudioWait(entrytag);\nrequired AnimatorTrigger(conversar);\nrequired AnimatorTrigger(pararDeFalar)@{{end}};,,{{omit}},{{omit}},80;1562
